user_id,type,comparison,priority,message,action,metric
USR785nU,behavioral_nudge,personal,low,57% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 57, 'weekend_spend': np.float64(8415.84), 'weekday_spend': np.float64(6247.48)}"
USR102Ib,spending_warning,personal,high,You have 3 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 3}
USR102Ib,budget_advice,peer,medium,You spend 45% more than similar users on Hobbies ($0 vs peer avg $0/month).,Setting a monthly budget for Hobbies could bring your spend in line with peers.,"{'category': 'Hobbies', 'user_spend': np.float64(0.217391304347826), 'peer_spend': np.float64(0.15), 'pct_above': 45}"
USR102Ib,budget_advice,personal,medium,Your Gifts spending spiked to 11.5x your usual amount in your highest month.,Consider a monthly cap on Gifts to avoid these irregular spikes.,"{'category': 'Gifts', 'spike_ratio': np.float64(11.5)}"
USR350bh,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR350bh,budget_advice,peer,medium,You spend 150% more than similar users on Medical/Dental ($0 vs peer avg $0/month).,Setting a monthly budget for Medical/Dental could bring your spend in line with peers.,"{'category': 'Medical/Dental', 'user_spend': np.float64(0.25), 'peer_spend': np.float64(0.1), 'pct_above': 150}"
USR350bh,budget_advice,personal,medium,Your Food spending spiked to 10.0x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(10.0)}"
USR331Xb,spending_warning,peer,medium,Your recent average spend ($571/txn) is 186% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(571.2966666666666), 'peer_avg': np.float64(200.0), 'pct_above': 186}"
USR331Xb,budget_advice,peer,medium,You spend 184% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.3157894736842105), 'peer_spend': np.float64(0.1111111111111111), 'pct_above': 184}"
USR331Xb,budget_advice,personal,medium,Your Gifts spending spiked to 19.0x your usual amount in your highest month.,Consider a monthly cap on Gifts to avoid these irregular spikes.,"{'category': 'Gifts', 'spike_ratio': np.float64(19.0)}"
USR723TN,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR723TN,budget_advice,peer,medium,You spend 227% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.3636363636363636), 'peer_spend': np.float64(0.1111111111111111), 'pct_above': 227}"
USR723TN,budget_advice,personal,medium,Your Friend Activities spending spiked to 11.0x your usual amount in your highest month.,Consider a monthly cap on Friend Activities to avoid these irregular spikes.,"{'category': 'Friend Activities', 'spike_ratio': np.float64(11.0)}"
USR395Ke,budget_advice,peer,medium,You spend 291% more than similar users on Travel ($0 vs peer avg $0/month).,Setting a monthly budget for Travel could bring your spend in line with peers.,"{'category': 'Travel', 'user_spend': np.float64(0.391304347826087), 'peer_spend': np.float64(0.1), 'pct_above': 291}"
USR395Ke,budget_advice,personal,medium,Your Transportation spending spiked to 23.0x your usual amount in your highest month.,Consider a monthly cap on Transportation to avoid these irregular spikes.,"{'category': 'Transportation', 'spike_ratio': np.float64(23.0)}"
USR421oQ,spending_warning,personal,high,Your average transaction amount this month ($48544) is 503% above your usual average ($8055).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(48544.125), 'all_time_avg': np.float64(8054.62358490566), 'pct_above': 503}"
USR421oQ,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR421oQ,spending_warning,peer,medium,Your recent average spend ($48544/txn) is 17160% higher than similar users ($281/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(48544.125), 'peer_avg': np.float64(281.25750000000005), 'pct_above': 17160}"
USR421oQ,budget_advice,peer,medium,You spend 52% more than similar users on Hobbies ($0 vs peer avg $0/month).,Setting a monthly budget for Hobbies could bring your spend in line with peers.,"{'category': 'Hobbies', 'user_spend': np.float64(0.2272727272727272), 'peer_spend': np.float64(0.15), 'pct_above': 52}"
USR421oQ,budget_advice,personal,medium,Your Fitness spending spiked to 22.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(22.0)}"
USR698Vo,budget_advice,peer,medium,You spend 120% more than similar users on Food ($0 vs peer avg $0/month).,Setting a monthly budget for Food could bring your spend in line with peers.,"{'category': 'Food', 'user_spend': np.float64(0.3), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 120}"
USR698Vo,budget_advice,personal,medium,Your Fitness spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(20.0)}"
USR698Vo,behavioral_nudge,personal,low,59% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 59, 'weekend_spend': np.float64(7609.3), 'weekday_spend': np.float64(5197.12)}"
USR951HI,spending_warning,personal,high,You have 5 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 5}
USR951HI,budget_advice,peer,medium,You spend 115% more than similar users on Gifts ($0 vs peer avg $0/month).,Setting a monthly budget for Gifts could bring your spend in line with peers.,"{'category': 'Gifts', 'user_spend': np.float64(0.391304347826087), 'peer_spend': np.float64(0.1818181818181818), 'pct_above': 115}"
USR951HI,budget_advice,personal,medium,Your Friend Activities spending spiked to 15.3x your usual amount in your highest month.,Consider a monthly cap on Friend Activities to avoid these irregular spikes.,"{'category': 'Friend Activities', 'spike_ratio': np.float64(15.3)}"
USR951HI,behavioral_nudge,personal,low,56% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 56, 'weekend_spend': np.float64(13560.87), 'weekday_spend': np.float64(10518.45)}"
USR495Vi,budget_advice,peer,medium,You spend 227% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.3636363636363636), 'peer_spend': np.float64(0.1111111111111111), 'pct_above': 227}"
USR495Vi,budget_advice,personal,medium,Your Medical/Dental spending spiked to 11.0x your usual amount in your highest month.,Consider a monthly cap on Medical/Dental to avoid these irregular spikes.,"{'category': 'Medical/Dental', 'spike_ratio': np.float64(11.0)}"
USR466ol,spending_warning,peer,medium,Your recent average spend ($693/txn) is 247% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(693.13), 'peer_avg': np.float64(200.0), 'pct_above': 247}"
USR466ol,budget_advice,peer,medium,You spend 425% more than similar users on Personal Hygiene ($0 vs peer avg $0/month).,Setting a monthly budget for Personal Hygiene could bring your spend in line with peers.,"{'category': 'Personal Hygiene', 'user_spend': np.float64(0.5), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 425}"
USR466ol,budget_advice,personal,medium,Your Food spending spiked to 18.0x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(18.0)}"
USR298ko,budget_advice,peer,medium,You spend 173% more than similar users on Food ($0 vs peer avg $0/month).,Setting a monthly budget for Food could bring your spend in line with peers.,"{'category': 'Food', 'user_spend': np.float64(0.4), 'peer_spend': np.float64(0.1464285714285714), 'pct_above': 173}"
USR298ko,budget_advice,personal,medium,Your Friend Activities spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Friend Activities to avoid these irregular spikes.,"{'category': 'Friend Activities', 'spike_ratio': np.float64(20.0)}"
USR914Gc,spending_warning,personal,high,Your average transaction amount this month ($29544) is 1424% above your usual average ($1939).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(29544.18333333333), 'all_time_avg': np.float64(1939.1251923076925), 'pct_above': 1424}"
USR914Gc,spending_warning,peer,medium,Your recent average spend ($29544/txn) is 4568% higher than similar users ($633/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(29544.18333333333), 'peer_avg': np.float64(632.9639999999999), 'pct_above': 4568}"
USR914Gc,budget_advice,peer,medium,You spend 247% more than similar users on Food ($0 vs peer avg $0/month).,Setting a monthly budget for Food could bring your spend in line with peers.,"{'category': 'Food', 'user_spend': np.float64(0.3157894736842105), 'peer_spend': np.float64(0.0909090909090909), 'pct_above': 247}"
USR914Gc,budget_advice,personal,medium,Your Hobbies spending spiked to 19.0x your usual amount in your highest month.,Consider a monthly cap on Hobbies to avoid these irregular spikes.,"{'category': 'Hobbies', 'spike_ratio': np.float64(19.0)}"
USR914Gc,behavioral_nudge,personal,low,90% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 90, 'weekend_spend': np.float64(90789.11), 'weekday_spend': np.float64(10045.4)}"
USR310Wm,budget_advice,peer,medium,You spend 112% more than similar users on Friend Activities ($0 vs peer avg $0/month).,Setting a monthly budget for Friend Activities could bring your spend in line with peers.,"{'category': 'Friend Activities', 'user_spend': np.float64(0.3181818181818182), 'peer_spend': np.float64(0.15), 'pct_above': 112}"
USR310Wm,budget_advice,personal,medium,Your Transportation spending spiked to 11.0x your usual amount in your highest month.,Consider a monthly cap on Transportation to avoid these irregular spikes.,"{'category': 'Transportation', 'spike_ratio': np.float64(11.0)}"
USR199CW,spending_warning,personal,high,You have 3 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 3}
USR199CW,budget_advice,peer,medium,You spend 50% more than similar users on Gifts ($0 vs peer avg $0/month).,Setting a monthly budget for Gifts could bring your spend in line with peers.,"{'category': 'Gifts', 'user_spend': np.float64(0.2727272727272727), 'peer_spend': np.float64(0.1818181818181818), 'pct_above': 50}"
USR199CW,budget_advice,personal,medium,Your Food spending spiked to 11.0x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(11.0)}"
